Date,Open,High,Low,Close,Volume,RSI,SMA,BBP,ADX,Tomorrow,Target
2000-03-21,850.9099731445312,863.4099731445312,838.97998046875,863.4099731445312,227900,44.852897273895614,884.1433329264323,0.4593227565094502,17.568942546839825,882.4299926757812,1
2000-03-22,869.8800048828125,886.530029296875,865.969970703125,882.4299926757812,296000,49.51907338249059,881.5170003255208,0.6190020762934708,16.473051927478362,867.6199951171875,0
2000-03-23,888.8900146484375,892.780029296875,862.8400268554688,867.6199951171875,254900,46.23835105272774,877.9026672363282,0.48884961586187936,15.365413936324776,889.239990234375,1
2000-03-24,876.9299926757812,900.0599975585938,861.6400146484375,889.239990234375,281900,51.30971278844317,875.3380004882813,0.6759902689820393,14.603567338796802,886.7100219726562,0
2000-03-27,893.1300048828125,893.1300048828125,876.52001953125,886.7100219726562,282400,50.706926368009306,873.1210021972656,0.6418599775884695,13.89613835537797,891.2899780273438,1
2000-03-28,886.510009765625,902.760009765625,882.219970703125,891.2899780273438,262700,51.810614036177405,872.4683349609375,0.6650079096804534,13.611409541648372,908.510009765625,1
2000-03-29,886.6900024414062,913.3499755859375,881.52001953125,908.510009765625,280800,55.816323626511235,873.4286682128907,0.8124417029143701,13.7383354821479,889.9500122070312,0
2000-03-30,905.5900268554688,909.510009765625,889.22998046875,889.9500122070312,264100,50.90480808378713,873.777001953125,0.6214619290190603,13.856195284040316,860.9400024414062,0
2000-03-31,872.02001953125,885.739990234375,860.52001953125,860.9400024414062,214700,44.33759549489584,872.5576680501302,0.33394413661803507,13.090226983963783,846.4400024414062,0
2000-04-03,866.75,876.8099975585938,837.3599853515625,846.4400024414062,209600,41.458595484151665,870.8550008138021,0.2098866684507215,13.225712711006269,830.1599731445312,0
2000-04-04,835.239990234375,850.0999755859375,814.5399780273438,830.1599731445312,203000,38.44051646133288,870.3496663411458,0.08540375612955516,14.049426843649297,804.3499755859375,0
2000-04-06,827.22998046875,827.8900146484375,804.1500244140625,804.3499755859375,173000,34.190949752412266,868.8273315429688,-0.08749594764946862,15.101016911489634,837.3800048828125,1
2000-04-07,811.3800048828125,838.8200073242188,811.3800048828125,837.3800048828125,205100,42.89176338269422,867.3843322753906,0.26185197239569086,15.553276193982336,870.1699829101562,1
2000-04-10,861.719970703125,880.4099731445312,851.2999877929688,870.1699829101562,325300,49.964241051293776,867.4776652018229,0.5949776691096633,14.553618314734326,855.0499877929688,0
2000-04-11,864.6500244140625,864.6500244140625,839.8200073242188,855.0499877929688,255100,47.0695131350218,867.1539978027344,0.44245954615079924,13.78929446688281,837.010009765625,0
2000-04-12,841.1599731445312,853.6099853515625,834.75,837.010009765625,213500,43.80833697940809,867.7539978027344,0.2689803918696709,13.249298148647222,800.8900146484375,0
2000-04-14,808.4600219726562,816.0700073242188,793.739990234375,800.8900146484375,229800,38.11431621077847,866.8376647949219,-0.014870843776954122,13.93441649654844,707.719970703125,0
2000-04-17,762.9600219726562,762.9600219726562,699.219970703125,707.719970703125,287700,28.00347127679895,860.6063313802083,-0.335588252233981,16.253845651783106,747.2999877929688,1
2000-04-18,738.0999755859375,769.3800048828125,724.0499877929688,747.2999877929688,273000,35.795477615465764,855.6886637369792,-0.0083450025301257,18.17908312659976,755.0800170898438,1
2000-04-19,767.27001953125,781.5499877929688,745.77001953125,755.0800170898438,292400,37.233467447658356,850.5469970703125,0.08880759625016504,19.529974012486008,761.25,1
2000-04-20,752.0399780273438,765.010009765625,749.6099853515625,761.25,204100,38.411553082193024,845.6773295084636,0.15884318184581556,20.784372692237525,767.1599731445312,1
2000-04-21,764.8099975585938,772.8599853515625,759.3400268554688,767.1599731445312,202100,39.58133810134642,840.7413289388021,0.21647673235915732,21.646027760770288,747.5800170898438,0
2000-04-24,767.0499877929688,770.719970703125,746.1599731445312,747.5800170898438,176700,37.069268287120664,836.1743286132812,0.16841038118361806,22.700396828509295,737.2000122070312,0
2000-04-25,738.5599975585938,742.1500244140625,730.4299926757812,737.2000122070312,168500,35.77307999302458,831.0356628417969,0.16225506497377074,23.969186087761965,713.22998046875,0
2000-04-26,751.8900146484375,760.2100219726562,712.4199829101562,713.22998046875,241900,32.91118717615144,826.3213297526041,0.10979609448692755,24.413917342986597,692.0700073242188,0
2000-04-27,699.2899780273438,710.7000122070312,688.3599853515625,692.0700073242188,224400,30.58503959686641,821.1656636555989,0.07702350737508372,25.300172215867203,725.3900146484375,1
2000-04-28,698.0599975585938,727.260009765625,698.0599975585938,725.3900146484375,228200,38.01451851087816,817.4276631673177,0.23112050370571532,25.480705199018537,752.5900268554688,1
2000-05-02,731.760009765625,753.4600219726562,729.8400268554688,752.5900268554688,196000,43.34528913461017,814.4733317057292,0.36476643774415074,24.728721034183277,752.760009765625,1
2000-05-03,751.0700073242188,755.6199951171875,742.9400024414062,752.760009765625,179800,43.3780613345945,811.0463317871094,0.38432753265306396,23.957677094009398,751.2899780273438,0
2000-05-04,753.1799926757812,760.989990234375,745.3900146484375,751.2899780273438,190200,43.145620501889134,807.7389973958333,0.39552536541685346,23.053069977922917,770.239990234375,1
2000-05-08,759.1500244140625,778.4600219726562,759.1500244140625,770.239990234375,195500,47.08213676269193,804.6333312988281,0.504925663635104,21.6159901562684,760.8499755859375,0
2000-05-09,768.010009765625,771.510009765625,758.8900146484375,760.8499755859375,181000,45.404535211237,800.5806640625,0.46725248990566964,20.289895607522748,759.510009765625,0
2000-05-10,757.3599853515625,764.6400146484375,753.72998046875,759.510009765625,193600,45.15726464924042,796.9769978841146,0.4794060970523641,19.232022462810725,740.2999877929688,0
2000-05-12,762.7999877929688,763.010009765625,737.0700073242188,740.2999877929688,189100,41.654924240327894,792.0123311360677,0.39169681390133076,18.7907299610908,728.6699829101562,0
2000-05-15,737.2100219726562,740.1599731445312,719.5999755859375,728.6699829101562,193300,39.64994431643372,786.7443298339844,0.32401114539521114,18.89632648678647,746.77001953125,1
2000-05-16,729.0999755859375,746.77001953125,723.7100219726562,746.77001953125,172300,44.155115679976134,781.9269978841146,0.5092826737530315,18.71340076365495,727.1799926757812,0
2000-05-17,752.52001953125,769.010009765625,726.8900146484375,727.1799926757812,219000,40.620672456689924,775.8826639811198,0.3147430121861007,17.663087309435955,712.9500122070312,0
2000-05-18,705.6199951171875,718.719970703125,699.0,712.9500122070312,201400,38.227002942141226,769.9826639811198,0.12844806900539785,17.54610224773392,730.6799926757812,1
2000-05-19,712.1300048828125,730.7100219726562,695.72998046875,730.6799926757812,196300,42.75342672436029,765.6406636555989,0.3629582538126359,16.983475360866855,691.6099853515625,0
2000-05-22,715.5499877929688,718.2999877929688,688.5800170898438,691.6099853515625,176600,36.42027765557131,760.4796630859375,-0.020931610481352888,16.680310528231985,679.760009765625,0
2000-05-23,674.030029296875,694.4400024414062,674.030029296875,679.760009765625,211400,34.73942349201999,755.4663309733073,-0.04182603322904655,16.830834695437535,674.9500122070312,0
2000-05-24,669.2100219726562,689.5499877929688,643.969970703125,674.9500122070312,289400,34.05243875840254,751.152998860677,-0.0048947950223888715,17.745683614695153,699.530029296875,1
2000-05-25,696.6900024414062,708.5900268554688,685.1799926757812,699.530029296875,402000,40.52506410686287,746.5579996744792,0.24767257180824812,17.82172401460762,656.6599731445312,0
2000-05-26,690.5399780273438,693.0999755859375,656.6599731445312,656.6599731445312,350500,34.21719479059688,739.4409993489584,-0.02983310615086262,18.5809464962043,655.9299926757812,0
2000-05-29,627.4000244140625,664.27001953125,625.1400146484375,655.9299926757812,309600,34.1198063513861,732.8036661783855,0.03491718264717609,19.918772481379367,691.260009765625,1
2000-05-30,668.6500244140625,692.3099975585938,668.6500244140625,691.260009765625,389700,42.630438583360494,727.9453328450521,0.28994736690590567,20.12092874096815,731.8800048828125,1
2000-05-31,708.0399780273438,744.5999755859375,708.0399780273438,731.8800048828125,503800,50.54140332878061,725.6449991861979,0.5798032382976268,18.769189834375197,738.489990234375,1
2000-06-01,730.5499877929688,746.7000122070312,722.239990234375,738.489990234375,314300,51.708387433462754,726.6706665039062,0.6343177970049106,17.45952551648011,760.6900024414062,1
2000-06-02,759.219970703125,776.489990234375,750.3800048828125,760.6900024414062,430600,55.50560802277003,727.1170003255208,0.7897126513251213,16.922115483112346,794.2100219726562,1
2000-06-05,778.47998046875,799.3400268554688,778.47998046875,794.2100219726562,464400,60.549670810197775,728.4213338216146,0.9742116936594447,16.92864361527919,822.5399780273438,1
2000-06-07,798.22998046875,822.97998046875,792.7100219726562,822.5399780273438,493500,64.23949113514469,730.4643330891927,1.072815582229349,17.41191983219402,800.1099853515625,0
2000-06-08,825.5599975585938,842.1300048828125,795.989990234375,800.1099853515625,669000,59.49486511916767,731.562666829427,0.9059338962240687,18.218353257742294,836.4000244140625,1
2000-06-09,800.280029296875,836.8200073242188,790.4299926757812,836.4000244140625,506800,64.11312645984931,734.5233337402344,1.0220242533812516,18.782347117059835,845.8099975585938,1
2000-06-12,851.0599975585938,858.3400268554688,828.6599731445312,845.8099975585938,516700,65.22045860013016,738.1436665852865,0.9859982437377723,19.714154296221665,804.4500122070312,0
2000-06-13,833.1799926757812,835.2899780273438,800.3200073242188,804.4500122070312,426600,56.90862150749674,741.1843343098958,0.7764148762685578,19.64881057445123,819.27001953125,1
2000-06-14,814.0499877929688,821.1300048828125,792.2999877929688,819.27001953125,438200,58.92841674790136,745.4243347167969,0.8111008153083227,19.34002626009052,770.9500122070312,0
2000-06-15,814.6199951171875,814.6199951171875,770.7000122070312,770.9500122070312,380600,50.60052227998276,746.9430013020833,0.6028623558614093,18.40932966811169,759.0399780273438,0
2000-06-16,759.5800170898438,775.260009765625,753.9600219726562,759.0399780273438,317100,48.77097930154683,747.1579996744791,0.5447876545032678,17.108747539077065,755.3800048828125,0
2000-06-19,748.469970703125,777.1300048828125,744.9000244140625,755.3800048828125,270300,48.19430196321463,747.2453328450521,0.5245907354095602,16.146774771910273,785.3200073242188,1
2000-06-20,772.97998046875,785.3200073242188,764.97998046875,785.3200073242188,340800,53.08164479075218,748.3796671549479,0.6315221006680819,15.013168064844491,781.8699951171875,0
2000-06-21,793.6699829101562,799.4400024414062,780.6799926757812,781.8699951171875,529200,52.46740444642894,748.767333984375,0.5992459088004571,14.328274525372622,782.239990234375,1
2000-06-22,795.0800170898438,804.2000122070312,771.0599975585938,782.239990234375,369600,52.53084478819831,749.4803344726563,0.581985352335203,13.390765927447632,778.9400024414062,0
2000-06-23,772.1799926757812,778.9400024414062,768.2899780273438,778.9400024414062,261800,51.865943324194475,750.1280008951823,0.5501092745725915,12.43700235934202,791.5499877929688,1
2000-06-26,782.280029296875,794.8900146484375,779.3900146484375,791.5499877929688,286700,54.248979430294085,751.8363342285156,0.5900665917533827,12.050963765760349,809.8699951171875,1
2000-06-27,799.5800170898438,810.7000122070312,795.5499877929688,809.8699951171875,465800,57.538054531231495,754.5430013020833,0.6849283199970406,12.158360874005691,818.72998046875,1
2000-06-28,810.4400024414062,822.0399780273438,806.8699951171875,818.72998046875,500100,59.07055597831802,756.9416666666667,0.7418000789979863,12.575491614529643,818.9000244140625,1
2000-06-29,828.5900268554688,830.7999877929688,807.9299926757812,818.9000244140625,339000,59.10106482977161,759.9990010579427,0.725284647473377,13.203034646428389,821.219970703125,1
2000-06-30,815.030029296875,823.3599853515625,812.260009765625,821.219970703125,462900,59.54413543723279,763.6079996744792,0.7293272631863652,13.785753176048653,835.2100219726562,1
2000-07-03,824.8300170898438,836.530029296875,824.8300170898438,835.2100219726562,440800,62.2032752177423,767.092333984375,0.8336012770665253,14.70169909492997,818.530029296875,0
2000-07-04,840.2000122070312,841.52001953125,818.469970703125,818.530029296875,439100,57.362149813718155,771.3230021158854,0.6547398208613284,15.248883220873513,830.4000244140625,1
2000-07-05,818.4000244140625,830.4000244140625,810.0999755859375,830.4000244140625,531900,59.762128828076996,776.3443359375,0.7640104647371473,15.36035015733616,837.6300048828125,1
2000-07-06,822.760009765625,840.9099731445312,818.239990234375,837.6300048828125,696000,61.19488531472168,781.767002360026,0.8036001512647221,15.807420914053646,841.739990234375,1
2000-07-07,841.5,851.6199951171875,837.8400268554688,841.739990234375,569800,62.02273018291502,786.507334391276,0.8352575395109907,16.556600446975903,851.469970703125,1
2000-07-10,847.5999755859375,856.8300170898438,847.1400146484375,851.469970703125,532600,63.981750626334275,793.0010009765625,0.9154636983457931,17.41183702049746,836.8599853515625,0
2000-07-11,856.1699829101562,863.530029296875,836.8599853515625,836.8599853515625,850000,59.05569294226565,799.0320007324219,0.7605717147136385,17.650470290380806,839.760009765625,1
2000-07-12,841.1500244140625,846.7999877929688,830.0599975585938,839.760009765625,467000,59.718647822458514,803.9820007324219,0.7697308137286121,17.51564063439391,845.75,1
2000-07-13,840.4500122070312,849.030029296875,833.0499877929688,845.75,477900,61.118999207173786,807.7776672363282,0.7913233788712745,17.476990888144506,827.9500122070312,0
2000-07-14,847.5999755859375,850.260009765625,826.8200073242188,827.9500122070312,366300,55.00008177130934,810.75966796875,0.6181074899363436,17.094516541619722,812.3300170898438,0
2000-07-18,822.2999877929688,829.1900024414062,806.8800048828125,812.3300170898438,317100,50.24620922387868,812.4810017903645,0.4337716764448407,16.00943249805619,797.2999877929688,0
2000-07-19,806.75,806.75,787.5800170898438,797.2999877929688,442800,46.11576088896245,812.5840006510417,0.2527229252882204,15.81010487895953,778.9000244140625,0
2000-07-20,786.219970703125,791.4099731445312,774.469970703125,778.9000244140625,426300,41.606579363812266,811.129335530599,0.04925989580832622,16.107369715707872,783.0599975585938,1
2000-07-21,785.97998046875,789.8499755859375,771.5,783.0599975585938,408100,42.96443115436676,810.5610026041667,0.09460248281849516,16.489901232237703,737.8900146484375,0
2000-07-24,766.4400024414062,769.8099975585938,736.3800048828125,737.8900146484375,393300,33.77933626661195,807.2773356119792,-0.22991293688687203,17.920851108621868,737.6400146484375,0
2000-07-25,730.489990234375,743.52001953125,720.719970703125,737.6400146484375,352600,33.73634824901743,803.6716695149739,-0.10307332724148396,19.631899479006425,743.8400268554688,1
2000-07-26,742.4500122070312,748.6099853515625,723.3200073242188,743.8400268554688,333100,35.91452507181192,801.6513366699219,0.024596428333689455,20.93020637842205,727.6799926757812,0
2000-07-27,730.760009765625,734.510009765625,718.6599731445312,727.6799926757812,255900,32.88068273787862,798.5983357747396,0.0028869980244162624,22.25788976339258,692.6500244140625,0
2000-07-28,706.5599975585938,712.5700073242188,691.010009765625,692.6500244140625,239000,27.464672712115203,795.9883361816406,-0.07736632730347413,24.136196434583532,705.969970703125,1
2000-07-31,686.3499755859375,706.72998046875,678.3499755859375,705.969970703125,219000,32.048073350572395,794.2193359375,0.06280860482775824,26.132479752501922,727.0999755859375,1
2000-08-01,710.0499877929688,727.530029296875,700.8300170898438,727.0999755859375,297900,38.6687430051314,793.2766682942708,0.20086766898765826,26.810110534479218,728.3300170898438,1
2000-08-02,723.3200073242188,733.989990234375,715.1799926757812,728.3300170898438,328700,39.0410851727985,791.377001953125,0.23455216067981857,27.100830336646546,722.0800170898438,0
2000-08-03,734.489990234375,736.22998046875,719.27001953125,722.0800170898438,259400,37.78582373731571,789.3840026855469,0.2333216304706414,27.250366059215974,710.0,0
2000-08-04,717.1400146484375,719.0700073242188,702.469970703125,710.0,221100,35.415652271366554,786.9760030110677,0.20770663579087364,27.86581798920752,675.5900268554688,0
2000-08-07,693.5,694.47998046875,675.5900268554688,675.5900268554688,218400,29.700629185721855,783.5310038248698,0.09659822138457992,29.077226804680826,666.0800170898438,0
2000-08-08,676.219970703125,686.9600219726562,665.6300048828125,666.0800170898438,209200,28.339509288236105,779.3486714680989,0.09636873455322108,30.410189744308678,710.22998046875,1
2000-08-09,677.219970703125,710.22998046875,677.219970703125,710.22998046875,295400,41.69777131073257,776.0273376464844,0.31736570826987864,30.410448012325464,729.280029296875,1
2000-08-10,710.3099975585938,729.280029296875,695.8699951171875,729.280029296875,259900,46.34536205022866,773.0456726074219,0.4288310943846172,29.537857684974284,722.2100219726562,0
2000-08-11,711.4199829101562,732.780029296875,708.25,722.2100219726562,300600,44.91437234309777,769.8226725260416,0.41332358214878984,28.573928043008458,733.25,1
2000-08-14,741.5499877929688,745.7899780273438,731.4400024414062,733.25,323600,47.633423877246805,766.8903401692709,0.5080702189183183,27.11592427928094,751.1400146484375,1
2000-08-16,748.72998046875,754.4600219726562,745.6799926757812,751.1400146484375,314500,51.78654468568499,764.0880065917969,0.6730690123494565,25.403001492886922,743.489990234375,0
2000-08-17,751.3900146484375,754.0900268554688,739.6699829101562,743.489990234375,317300,49.96182771701657,761.5866719563802,0.6525350300582515,24.044430690114048,728.3200073242188,0
2000-08-18,747.6500244140625,750.4199829101562,726.9000244140625,728.3200073242188,277100,46.46546996615473,758.184004720052,0.5444930891593395,23.259408234518197,722.5800170898438,0
2000-08-21,721.02001953125,731.4500122070312,720.239990234375,722.5800170898438,227400,45.17719792299225,754.3490051269531,0.5210645864776077,22.769455935646214,738.6099853515625,1
2000-08-22,722.9400024414062,739.02001953125,722.9400024414062,738.6099853515625,302500,49.39670964023346,750.9113382975261,0.7066624271829579,21.940466479849157,719.7100219726562,0
2000-08-23,739.0399780273438,740.7000122070312,719.3699951171875,719.7100219726562,298500,44.9990898221255,746.5193400065104,0.49767612772633857,21.312431384726075,718.8599853515625,0
2000-08-24,722.6199951171875,729.0,706.2100219726562,718.8599853515625,293400,44.80588583486322,742.586006673177,0.5024670473684633,21.234563959426858,729.7999877929688,1
2000-08-25,718.8800048828125,729.9000244140625,710.5800170898438,729.7999877929688,275500,47.90591133494993,738.9206726074219,0.6344558242363294,21.111049339694404,731.8099975585938,1
2000-08-28,728.8800048828125,735.3200073242188,726.3599853515625,731.8099975585938,271800,48.478478723601,735.1226725260417,0.6400717564807453,20.67852414992661,731.5599975585938,0
2000-08-29,733.719970703125,739.530029296875,722.8499755859375,731.5599975585938,253300,48.40721397190872,731.9096720377604,0.6217876022423223,20.028654338575173,718.9299926757812,0
2000-08-30,726.6300048828125,727.3900146484375,718.9299926757812,718.9299926757812,217600,44.82238112318689,728.796337890625,0.4660258376465175,19.610871734185206,688.6199951171875,0
2000-08-31,713.4099731445312,713.4099731445312,682.6799926757812,688.6199951171875,263400,37.62182906370945,725.173671468099,0.12734176375045597,20.611174817210976,692.1900024414062,1
2000-09-01,690.9299926757812,698.280029296875,685.3200073242188,692.1900024414062,202400,38.867521320101,722.2833374023437,0.20016896884736693,21.54002768002062,681.2999877929688,0
2000-09-04,690.9500122070312,693.6599731445312,677.5499877929688,681.2999877929688,224100,36.47468124276625,718.8913370768229,0.11567563235676584,22.655255478120832,679.239990234375,0
2000-09-05,677.739990234375,685.0499877929688,668.0800170898438,679.239990234375,216300,36.022899763294305,716.9363362630208,0.08565695201410813,23.984320202976168,676.6900024414062,0
2000-09-06,677.5499877929688,690.989990234375,673.9099731445312,676.6900024414062,211900,35.437760466422205,714.9046691894531,0.028998735908364486,24.79167674960572,656.3699951171875,0
2000-09-07,663.0900268554688,664.0999755859375,654.3599853515625,656.3699951171875,251200,31.102227159642627,711.9890014648438,-0.07502639286907906,26.14398183389411,653.6799926757812,0
2000-09-08,658.4600219726562,664.0700073242188,647.989990234375,653.6799926757812,302700,30.569049805039615,709.5223347981771,-0.004559833104835076,27.575537216530822,650.1400146484375,0
2000-09-14,636.7000122070312,650.1400146484375,621.260009765625,650.1400146484375,319800,29.84399678363907,708.1053344726563,0.04097615408397496,29.53929445384821,628.2000122070312,0
2000-09-15,642.0999755859375,652.5,621.4000244140625,628.2000122070312,338700,25.765118386068387,705.5130025227865,-0.028366527127329854,31.191640263833087,577.5599975585938,0
2000-09-18,591.97998046875,595.0999755859375,552.780029296875,577.5599975585938,314500,19.231668409505666,700.5283365885417,-0.1823682113524035,33.82825214313775,571.1699829101562,0
2000-09-19,564.9299926757812,587.2100219726562,556.739990234375,571.1699829101562,327600,18.591039096499877,695.2896687825521,-0.0861198265527371,36.276534602492085,606.0800170898438,1
2000-09-20,594.3200073242188,607.780029296875,594.239990234375,606.0800170898438,340200,31.93145617991755,691.4230021158854,0.13893124870433182,37.3273653326702,595.989990234375,0
2000-09-21,603.510009765625,613.010009765625,577.780029296875,595.989990234375,350400,30.38179295244305,687.6226684570313,0.13476860986389594,38.58552790316122,553.25,0
2000-09-22,574.260009765625,578.219970703125,551.0,553.25,305100,24.87489904165061,683.544667561849,0.009599270413862675,40.152369038911345,584.6300048828125,1
2000-09-25,562.7899780273438,584.8400268554688,562.47998046875,584.6300048828125,328300,34.29195455621803,680.829667154948,0.18496498925013022,41.24137270876889,587.5999755859375,1
2000-09-26,576.9500122070312,593.719970703125,574.3200073242188,587.5999755859375,403800,35.120886377448684,676.7420003255208,0.22675107010743742,41.76342046120451,599.3099975585938,1
2000-09-27,586.5700073242188,601.02001953125,585.1699829101562,599.3099975585938,367100,38.41951624671707,672.4096659342448,0.29947794904935915,41.849738124787265,605.8499755859375,1
2000-09-28,606.5999755859375,610.530029296875,595.969970703125,605.8499755859375,330200,40.246747405606065,668.5309977213542,0.3486664379330915,41.41881524141993,613.219970703125,1
2000-09-29,612.1099853515625,620.0800170898438,599.8800048828125,613.219970703125,328200,42.32368522182153,664.5299967447917,0.4047786671991345,40.52058749377517,589.219970703125,0
2000-10-02,595.6799926757812,599.030029296875,585.530029296875,589.219970703125,243100,37.72512993165357,659.1326619466146,0.29417953732643637,40.076402639069215,598.4199829101562,1
2000-10-04,578.3800048828125,598.4199829101562,571.5800170898438,598.4199829101562,311600,40.39848757287639,654.2969950358073,0.3669981415216813,40.0127915705153,606.7899780273438,1
2000-10-05,605.8099975585938,616.219970703125,604.25,606.7899780273438,457000,42.80412634598048,650.2459940592448,0.43971553892273985,39.032286387977834,608.8499755859375,1
2000-10-06,601.5700073242188,610.52001953125,601.0499877929688,608.8499755859375,369600,43.409526664934376,646.4549926757812,0.4759500341252745,38.214631688130964,589.1799926757812,0
2000-10-09,606.8099975585938,606.9000244140625,589.1799926757812,589.1799926757812,343100,39.148493080000705,641.4739929199219,0.3490135277624574,37.79564980173046,588.3400268554688,0
2000-10-10,588.719970703125,595.7899780273438,578.2000122070312,588.3400268554688,283500,38.9725665933296,637.0949930826823,0.3588153063840578,37.70378802486989,557.1799926757812,0
2000-10-11,576.4400024414062,576.4400024414062,548.2899780273438,557.1799926757812,311500,33.04075744614109,631.7056599934896,0.0916022365743582,38.31164856947212,534.7100219726562,0
2000-10-12,548.4400024414062,564.0900268554688,534.7100219726562,534.7100219726562,259700,29.548164777944567,625.2026611328125,-0.0671006054939513,39.14324433671986,524.5999755859375,0
2000-10-13,514.8200073242188,525.7100219726562,498.55999755859375,524.5999755859375,330300,28.108469855078503,618.2956604003906,-0.0946525528360006,40.50960898557299,550.0999755859375,1
2000-10-16,557.1099853515625,565.8800048828125,543.2000122070312,550.0999755859375,341200,36.51100143339995,612.246993001302,0.18040981796126337,39.90278497526846,512.8499755859375,0
2000-10-17,536.2000122070312,545.0800170898438,512.8499755859375,512.8499755859375,313700,30.840465237561578,605.3776590983073,-0.06443429043781623,39.91687225818966,514.1699829101562,1
2000-10-18,501.0899963378906,519.5399780273438,485.0,514.1699829101562,398600,31.24795877532991,599.5626586914062,0.023565026473362834,40.37993999186318,515.0399780273438,1
2000-10-19,510.19000244140625,531.2000122070312,506.489990234375,515.0399780273438,312600,31.534288835128404,593.6576578776042,0.08816240451085597,40.33650524230008,545.969970703125,1
2000-10-20,540.6799926757812,554.6500244140625,540.489990234375,545.969970703125,371700,40.949921593213965,589.1466573079427,0.33189561575539334,39.404643916605174,528.3699951171875,0
2000-10-23,555.1099853515625,556.0,527.1799926757812,528.3699951171875,271100,37.767136082667534,584.1176574707031,0.22039343075458676,38.80815432698965,545.0499877929688,1
