Date,Open,High,Low,Close,Volume,RSI,SMA,BBP,ADX,aarondown,aaronup,stochk,stochd,MACD,BOP,ROC,PPO,WMA,KAMA,CCI,Tomorrow,Target
2000-04-03,866.75,876.8099975585938,837.3599853515625,846.4400024414062,209600,41.458595484151665,870.8550008138021,0.2098866684507215,13.225712711006269,7.142857142857143,78.57142857142857,48.87339122654772,66.07431893122649,-5.184007968983224,-0.5148286761486441,-0.4785372632287177,0.2281075476342187,873.0015052713374,870.8012143343861,-62.945661655705024,830.1599731445312,0
2000-04-04,835.239990234375,850.0999755859375,814.5399780273438,830.1599731445312,203000,38.44051646133288,870.3496663411458,0.08540375612955516,14.049426843649297,100.0,71.42857142857143,29.192006558280255,49.6964933633136,-8.275767845190899,-0.14285763325695355,-3.851009489605939,0.1381375323732367,870.3760196152554,870.5183171846894,-145.7117181199677,804.3499755859375,0
2000-04-06,827.22998046875,827.8900146484375,804.1500244140625,804.3499755859375,173000,34.190949752412266,868.8273315429688,-0.08749594764946862,15.101016911489634,100.0,64.28571428571429,14.694553481060481,30.91998375529617,-12.66269327600844,-0.9637748228591408,-8.848295925785877,-0.2388919585936085,866.1179750504032,869.579549858082,-184.30495167997017,837.3800048828125,1
2000-04-07,811.3800048828125,838.8200073242188,811.3800048828125,837.3800048828125,205100,42.89176338269422,867.3843322753906,0.26185197239569086,15.553276193982336,92.85714285714286,57.142857142857146,15.473872079466034,19.78681070626894,-13.320564786145951,0.9475217815858018,-3.485395726765217,-0.5276329512829505,864.089115265877,869.1461012068282,-107.70816459081809,870.1699829101562,1
2000-04-10,861.719970703125,880.4099731445312,851.2999877929688,870.1699829101562,325300,49.964241051293776,867.4776652018229,0.5949776691096633,14.553618314734326,85.71428571428572,50.0,30.35712289534815,20.175182818624904,-11.068465131951257,0.2902788203078807,-2.1445287586754347,-0.537371337808512,864.2688346616684,869.150797287217,2.8297660500573025,855.0499877929688,0
2000-04-11,864.6500244140625,864.6500244140625,839.8200073242188,855.0499877929688,255100,47.0695131350218,867.1539978027344,0.44245954615079924,13.78929446688281,78.57142857142857,42.85714285714286,45.83332401782915,30.554772997547797,-10.384016692777095,-0.38663028649386083,-3.5705059596883415,-0.4827545028605075,863.4670490223874,869.0706698805421,-40.21953212402603,837.010009765625,0
2000-04-12,841.1599731445312,853.6099853515625,834.75,837.010009765625,213500,43.80833697940809,867.7539978027344,0.2689803918696709,13.249298148647222,71.42857142857143,35.714285714285715,45.720382844865576,40.63694325268097,-11.168518109362935,-0.22004064698610365,-6.090045843649494,-0.6657952041355883,861.5222756006384,868.8349110652222,-63.55540275214751,800.8900146484375,0
2000-04-14,808.4600219726562,816.0700073242188,793.739990234375,800.8900146484375,229800,38.11431621077847,866.8376647949219,-0.014870843776954122,13.93441649654844,100.0,28.571428571428573,27.560355416945303,39.70468742654669,-14.537246543564947,-0.3390058903117355,-11.845768781892785,-1.0238566524743289,857.2084702358451,868.2173910204087,-138.7633713603852,707.719970703125,0
2000-04-17,762.9600219726562,762.9600219726562,699.219970703125,707.719970703125,287700,28.00347127679895,860.6063313802083,-0.335588252233981,16.253845651783106,100.0,21.42857142857143,13.346302816487054,28.875680359432653,-24.443265243565065,-0.8666458556166374,-20.476435642939638,-1.8905855269520888,846.9428125525034,857.0233738185253,-239.66031407282375,747.2999877929688,1
2000-04-18,738.0999755859375,769.3800048828125,724.0499877929688,747.2999877929688,273000,35.795477615465764,855.6886637369792,-0.0083450025301257,18.17908312659976,92.85714285714286,14.285714285714286,10.800330146022638,17.235662793151675,-28.768454995730735,0.202956292489299,-13.199527763396224,-2.8636170499654874,839.6327258694556,852.104361370535,-152.3642949015167,755.0800170898438,1
2000-04-19,767.27001953125,781.5499877929688,745.77001953125,755.0800170898438,292400,37.233467447658356,850.5469970703125,0.08880759625016504,19.529974012486008,85.71428571428572,7.142857142857143,17.5033952758587,13.883342746122807,-31.208661666813782,-0.34069349509313074,-10.793439001943527,-3.5928887302266856,833.1418454406082,847.401013753334,-106.96155046093868,761.25,1
2000-04-20,752.0399780273438,765.010009765625,749.6099853515625,761.25,204100,38.411553082193024,845.6773295084636,0.15884318184581556,20.784372692237525,78.57142857142857,0.0,26.012667983575327,18.105464468485565,-32.272657867372686,0.598052426738112,-8.300806516063375,-4.169952682132387,827.3807488554268,843.5686590385018,-91.64289517657859,767.1599731445312,1
2000-04-21,764.8099975585938,772.8599853515625,759.3400268554688,767.1599731445312,202100,39.58133810134642,840.7413289388021,0.21647673235915732,21.646027760770288,71.42857142857143,0.0,30.66979752550282,24.728620261645627,-32.26704269824836,0.17381529585438196,-4.62360956924438,-4.609190724950576,822.3151129609795,840.0890446307812,-67.32452283552763,747.5800170898438,0
2000-04-24,767.0499877929688,770.719970703125,746.1599731445312,747.5800170898438,176700,37.069268287120664,836.1743286132812,0.16841038118361806,22.700396828509295,64.28571428571429,0.0,30.87088497334322,29.18445016080713,-33.456861579242855,-0.7927513289313131,-10.72392310173872,-5.03920435715468,816.3047057449177,836.2065102852996,-72.95428751551619,737.2000122070312,0
2000-04-25,738.5599975585938,742.1500244140625,730.4299926757812,737.2000122070312,168500,35.77307999302458,831.0356628417969,0.16225506497377074,23.969186087761965,57.142857142857146,28.571428571428573,28.025576672017042,29.855419723621036,-34.835815660938806,-0.1160393915248853,-15.280919051979524,-5.255962654596527,809.9192659767725,831.3504384480134,-87.26643404298197,713.22998046875,0
2000-04-26,751.8900146484375,760.2100219726562,712.4199829101562,713.22998046875,241900,32.91118717615144,826.3213297526041,0.10979609448692755,24.413917342986597,50.0,21.42857142857143,18.461301452269996,25.785921032543428,-37.43134272217674,-0.8089559024868709,-16.586165645154928,-5.882501322832097,802.3188993720598,826.0579100134238,-86.94469118229408,692.0700073242188,0
2000-04-27,699.2899780273438,710.7000122070312,688.3599853515625,692.0700073242188,224400,30.58503959686641,821.1656636555989,0.07702350737508372,25.300172215867203,100.0,14.285714285714286,10.208488194718393,18.898455439668485,-40.72628237744334,-0.3231854084077603,-17.316400132656906,-6.996675226774214,793.6575237315188,819.4632858585379,-117.96799568862897,725.3900146484375,1
2000-04-28,698.0599975585938,727.260009765625,698.0599975585938,725.3900146484375,228200,38.01451851087816,817.4276631673177,0.23112050370571532,25.480705199018537,92.85714285714286,7.142857142857143,9.648491284806214,12.772760310598208,-40.18566434499428,0.9359590981014312,-9.427012276228941,-7.719325496086412,787.4784496020245,816.6110545157951,-81.90570076641666,752.5900268554688,1
2000-05-02,731.760009765625,753.4600219726562,729.8400268554688,752.5900268554688,196000,43.34528913461017,814.4733317057292,0.36476643774415074,24.728721034183277,85.71428571428572,0.0,19.21585121809863,13.024276899207754,-37.13434537604758,0.8818806687511305,6.340086193662864,-8.020020972616166,783.2953762915827,815.209484837707,-29.206279541335885,752.760009765625,1
2000-05-03,751.0700073242188,755.6199951171875,742.9400024414062,752.760009765625,179800,43.3780613345945,811.0463317871094,0.38432753265306396,23.957677094009398,78.57142857142857,0.0,31.562341313638132,20.142227938847668,-34.30696754285975,0.13328102662347352,0.7306332211755473,-8.013472423767054,779.3138716502856,813.5399530607145,-4.825346395707811,751.2899780273438,0
2000-05-04,753.1799926757812,760.989990234375,745.3900146484375,751.2899780273438,190200,43.145620501889134,807.7389973958333,0.39552536541685346,23.053069977922917,71.42857142857143,0.0,41.56041962862731,30.779537386788036,-31.818090375833435,-0.12115497476427091,-0.5019387318852875,-6.945924103096999,775.4586230206233,811.9343649639072,24.568272242975706,770.239990234375,1
2000-05-08,759.1500244140625,778.4600219726562,759.1500244140625,770.239990234375,195500,47.08213676269193,804.6333312988281,0.504925663635104,21.6159901562684,64.28571428571429,0.0,58.703488867995496,43.94208327008699,-27.99383418143907,0.5743121295930462,1.180951098111649,-6.179012683982756,773.0393322360131,810.9471787626632,105.42882316386925,760.8499755859375,0
2000-05-09,768.010009765625,771.510009765625,758.8900146484375,760.8499755859375,181000,45.404535211237,800.5806640625,0.46725248990566964,20.289895607522748,57.142857142857146,14.285714285714286,71.64216662508277,57.30202504056854,-25.427665007570226,-0.5673563351808324,-0.8225139188023034,-5.520493068733946,770.214599609375,809.270648686707,76.13543211074135,759.510009765625,0
2000-05-10,757.3599853515625,764.6400146484375,753.72998046875,759.510009765625,193600,45.15726464924042,796.9769978841146,0.4794060970523641,19.232022462810725,50.0,7.142857142857143,80.66674307795591,70.33746619034474,-23.234251503651535,0.19706853146853145,1.5958148162148467,-4.846708021186268,767.5648799773186,807.7957656264065,50.74434932098549,740.2999877929688,0
2000-05-12,762.7999877929688,763.010009765625,737.0700073242188,740.2999877929688,189100,41.654924240327894,792.0123311360677,0.39169681390133076,18.7907299610908,42.85714285714286,0.0,70.59458657693396,74.30116542665756,-22.78341075049525,-0.867386194385425,0.4205067192900369,-4.4295426151012025,763.9082986811156,804.7217703614008,2.705072843499923,728.6699829101562,0
2000-05-15,737.2100219726562,740.1599731445312,719.5999755859375,728.6699829101562,193300,39.64994431643372,786.7443298339844,0.32401114539521114,18.89632648678647,35.714285714285715,71.42857142857143,59.57853793625902,70.2799558637163,-23.098297606902065,-0.41537159905597365,2.1647999753541924,-4.003446184165002,759.8216955697665,801.0356723681817,-60.99717247680996,746.77001953125,1
2000-05-16,729.0999755859375,746.77001953125,723.7100219726562,746.77001953125,172300,44.155115679976134,781.9269978841146,0.5092826737530315,18.71340076365495,28.571428571428573,64.28571428571429,55.738058802821776,61.97039443867158,-21.637897805459374,0.7662639122321772,7.903826437807981,-3.419971142959604,757.2427078082998,798.7826316427902,-13.567852293596738,727.1799926757812,0
2000-05-17,752.52001953125,769.010009765625,726.8900146484375,727.1799926757812,219000,40.620672456689924,775.8826639811198,0.3147430121861007,17.663087309435955,21.42857142857143,57.142857142857146,50.88419650738149,55.400264415487435,-21.809861381911105,-0.601615142284964,0.24676077574783406,-2.76662242463774,753.7106429561492,794.707390532397,-0.5995440455829025,712.9500122070312,0
2000-05-18,705.6199951171875,718.719970703125,699.0,712.9500122070312,201400,38.227002942141226,769.9826639811198,0.12844806900539785,17.54610224773392,14.285714285714286,50.0,45.068449443469376,50.56356825122422,-22.831200387955505,0.37170527280155496,-5.267145887391644,-2.087838816376883,749.65047187395,790.1695404342564,-118.62201414503797,730.6799926757812,1
2000-05-19,712.1300048828125,730.7100219726562,695.72998046875,730.6799926757812,196300,42.75342672436029,765.6406636555989,0.3629582538126359,16.983475360866855,7.142857142857143,42.85714285714286,39.115796718464146,45.02281422310501,-21.95685272979415,0.530302052125846,-2.933208034884649,-1.4978710985381094,747.1148156607023,787.9596174820869,-75.85870482798818,691.6099853515625,0
2000-05-22,715.5499877929688,718.2999877929688,688.5800170898438,691.6099853515625,176600,36.42027765557131,760.4796630859375,-0.020931610481352888,16.680310528231985,0.0,35.714285714285715,25.87768833095988,36.68731149763114,-24.13829771031999,-0.8055190457805197,-7.943669477993376,-1.2731318105232223,742.3386428668935,783.6684543836684,-154.41072469266473,679.760009765625,0
2000-05-23,674.030029296875,694.4400024414062,674.030029296875,679.760009765625,211400,34.73942349201999,755.4663309733073,-0.04182603322904655,16.830834695437535,100.0,28.571428571428573,18.609353037874808,27.867612695766287,-26.51762390749832,0.2807441454319267,-11.746985565007861,-1.1959612242223676,737.130923297841,779.1796821291712,-177.79639689379442,674.9500122070312,0
2000-05-24,669.2100219726562,689.5499877929688,643.969970703125,674.9500122070312,289400,34.05243875840254,751.152998860677,-0.0048947950223888715,17.745683614695153,100.0,21.42857142857143,10.631076253071475,18.37270587396873,-28.463276728679716,0.1259321650332158,-11.290000149208645,-1.22356217522893,731.9363220871136,775.3345118857441,-163.80515312984838,699.530029296875,1
2000-05-25,696.6900024414062,708.5900268554688,685.1799926757812,699.530029296875,402000,40.52506410686287,746.5579996744792,0.24767257180824812,17.82172401460762,92.85714285714286,14.285714285714286,23.27791740204633,17.50611556433088,-27.702481687068826,0.12131664711250163,-7.897194203834001,-1.5024640996564496,728.605807921707,772.2319852263804,-74.46565960434879,656.6599731445312,0
2000-05-26,690.5399780273438,693.0999755859375,656.6599731445312,656.6599731445312,350500,34.21719479059688,739.4409993489584,-0.02983310615086262,18.5809464962043,85.71428571428572,7.142857142857143,24.5941618239592,19.501051826359014,-30.210552937992816,-0.9297476018913527,-11.298124547832378,-2.4267449442121176,722.8059352423555,763.5285642437905,-121.81620765537014,655.9299926757812,0
2000-05-29,627.4000244140625,664.27001953125,625.1400146484375,655.9299926757812,309600,34.1198063513861,732.8036661783855,0.03491718264717609,19.918772481379367,100.0,0.0,23.92767018254493,23.933249802850167,-31.88951828094764,0.7291071991215181,-9.982569879421488,-3.1427966697185146,717.4181283602151,755.9733327446096,-141.90659876069068,691.260009765625,1
2000-05-30,668.6500244140625,692.3099975585938,668.6500244140625,691.260009765625,389700,42.630438583360494,727.9453328450521,0.28994736690590567,20.12092874096815,92.85714285714286,0.0,25.47650529401444,24.666112433506203,-30.023184713064893,0.9556217673386733,-7.433347391271649,-3.3788307598650453,714.7378924626177,753.1969357846527,-53.91565948899323,731.8800048828125,1
2000-05-31,708.0399780273438,744.5999755859375,708.0399780273438,731.8800048828125,503800,50.54140332878061,725.6449991861979,0.5798032382976268,18.769189834375197,85.71428571428572,28.571428571428573,47.06194883027575,32.15537476894506,-24.978471512776423,0.6520795527204553,0.646334092572709,-3.1908709753378623,714.9917422715054,752.8280306668657,60.56796324580822,738.489990234375,1
2000-06-01,730.5499877929688,746.7000122070312,722.239990234375,738.489990234375,314300,51.708387433462754,726.6706665039062,0.6343177970049106,17.45952551648011,78.57142857142857,21.42857142857143,66.31217317745126,46.28354243391383,-20.214113660998123,0.3246114190037255,3.5822957556703505,-3.1385777008238422,715.8204513713878,752.6867738746286,84.78610422975937,760.6900024414062,1
2000-06-02,759.219970703125,776.489990234375,750.3800048828125,760.6900024414062,430600,55.50560802277003,727.1170003255208,0.7897126513251213,16.922115483112346,71.42857142857143,100.0,80.84633071857093,64.740150908766,-14.480053245955673,0.05630151524360311,4.107134459194239,-2.819628177352287,718.0152472383232,752.7381781115971,136.53173495149736,794.2100219726562,1
2000-06-05,778.47998046875,799.3400268554688,778.47998046875,794.2100219726562,464400,60.549670810197775,728.4213338216146,0.9742116936594447,16.92864361527919,64.28571428571429,100.0,88.46737467637028,78.54195952413085,-7.148579245968449,0.7540750970679198,14.834955942537409,-2.179159294515238,722.3438292800739,753.222027627499,172.70717524298072,822.5399780273438,1
2000-06-07,798.22998046875,822.97998046875,792.7100219726562,822.5399780273438,493500,64.23949113514469,730.4643330891927,1.072815582229349,17.41191983219402,57.142857142857146,100.0,95.4644435728112,88.25938298925082,0.9368578950902702,0.8031064053731981,21.00446719584872,-1.6931010530931607,728.415999873992,754.3929484097685,176.1406750641012,800.1099853515625,0
2000-06-08,825.5599975585938,842.1300048828125,795.989990234375,800.1099853515625,669000,59.49486511916767,731.562666829427,0.9059338962240687,18.218353257742294,50.0,100.0,92.48924856467893,92.14035560462015,5.4716384856569675,-0.5515822307588517,18.54359150765379,-1.0168459557301124,732.9092677618868,754.838334062773,136.6778064668518,836.4000244140625,1
2000-06-09,800.280029296875,836.8200073242188,790.4299926757812,836.4000244140625,506800,64.11312645984931,734.5233337402344,1.0220242533812516,18.782347117059835,42.85714285714286,92.85714285714286,92.59065780577005,93.51478331442007,11.857106298230178,0.7786157299349783,19.565992793012875,0.18050256485369093,739.6729682512181,756.7749225893538,119.40442587389508,845.8099975585938,1
2000-06-12,851.0599975585938,858.3400268554688,828.6599731445312,845.8099975585938,516700,65.22045860013016,738.1436665852865,0.9859982437377723,19.714154296221665,35.714285714285715,100.0,90.87376467436724,91.98455701493874,17.475495105385676,-0.17688647234709365,28.804865859005304,1.6176448165573083,746.8527530136929,759.4775762165539,120.36974701737344,804.4500122070312,0
2000-06-13,833.1799926757812,835.2899780273438,800.3200073242188,804.4500122070312,426600,56.90862150749674,741.1843343098958,0.7764148762685578,19.64881057445123,28.571428571428573,92.85714285714286,89.6257757115708,91.03006606390271,18.378843685734637,-0.8215614680564379,22.64266327041731,2.522750191756976,751.1305817634828,760.5448161312755,72.47707142268351,819.27001953125,1
2000-06-14,814.0499877929688,821.1300048828125,792.2999877929688,819.27001953125,438200,58.92841674790136,745.4243347167969,0.8111008153083227,19.34002626009052,21.42857142857143,85.71428571428572,84.92137710869436,88.47363916487747,20.059372716877533,0.1810623879276216,18.518358932556712,3.9810399277412674,756.168367906796,762.6796985095417,61.11838655318956,770.9500122070312,0
2000-06-15,814.6199951171875,814.6199951171875,770.7000122070312,770.9500122070312,380600,50.60052227998276,746.9430013020833,0.6028623558614093,18.40932966811169,14.285714285714286,78.57142857142857,74.22097953394308,82.92271078473608,17.292842197272535,-0.9943078302076892,5.338307791380981,5.263050646510636,757.8151858093918,762.7772577529857,25.20025551100569,759.0399780273438,0
2000-06-16,759.5800170898438,775.260009765625,753.9600219726562,759.0399780273438,317100,48.77097930154683,747.1579996744791,0.5447876545032678,17.108747539077065,7.142857142857143,71.42857142857143,67.7301230727274,75.62415990512163,13.9781749074956,-0.02535396112660074,2.782703633727901,6.030671527571551,758.5956359206989,762.7584627204834,-14.356821097904184,755.3800048828125,0
2000-06-19,748.469970703125,777.1300048828125,744.9000244140625,755.3800048828125,270300,48.19430196321463,747.2453328450521,0.5245907354095602,16.146774771910273,0.0,64.28571428571429,55.222062455263995,65.72438835397817,10.929954245485533,0.21439771539382188,-0.6980501310062559,6.316061964487179,759.1260878696237,762.7252410025565,-39.583800491591106,785.3200073242188,1
